Date,Username,Rating,Review Text,cleaning,case_folding,normalisasi,tokenize,stopword removal,stemming_data
2025-06-06 23:35:57,Pengguna Google,5,"gak kaya pemer- dev nya dengerin suara playernya, sukak bngt, rekomen buat di mainin 🤭🤭❤️❤️❤️",gak kaya pemer dev nya dengerin suara playernya sukak bngt rekomen buat di mainin ,gak kaya pemer dev nya dengerin suara playernya sukak bngt rekomen buat di mainin ,tidak kayak pemer dev ya mendengarkan suara playernya suka banget rekomen buat di mainin,"['tidak', 'kayak', 'pemer', 'dev', 'ya', 'mendengarkan', 'suara', 'playernya', 'suka', 'banget', 'rekomen', 'buat', 'di', 'mainin']","['kayak', 'pemer', 'dev', 'ya', 'mendengarkan', 'suara', 'playernya', 'suka', 'banget', 'rekomen', 'mainin']",kayak per dev ya dengar suara playernya suka banget rekomen mainin
2025-06-06 23:34:49,Pengguna Google,5,sayang muntun🥰🥰,sayang muntun,sayang muntun,sayang muntun,"['sayang', 'muntun']","['sayang', 'muntun']",sayang muntun
2025-06-06 23:31:48,Pengguna Google,1,tolonglah kasih tim yang seimbang,tolonglah kasih tim yang seimbang,tolonglah kasih tim yang seimbang,tolonglah kasih tim yang seimbang,"['tolonglah', 'kasih', 'tim', 'yang', 'seimbang']","['tolonglah', 'kasih', 'tim', 'seimbang']",tolong kasih tim imbang
2025-06-06 23:31:23,Pengguna Google,5,"🗿👏bagus ko,🥰🤏",bagus ko,bagus ko,bagus kok,"['bagus', 'kok']",['bagus'],bagus
2025-06-06 23:30:58,Pengguna Google,4,seru sih tapi meng habiskan ruang maaf ya untuk semen Tara aku kasih bintang 4 dulu tolong di per baiki ya itu aja terima kasih,seru sih tapi meng habiskan ruang maaf ya untuk semen Tara aku kasih bintang  dulu tolong di per baiki ya itu aja terima kasih,seru sih tapi meng habiskan ruang maaf ya untuk semen tara aku kasih bintang  dulu tolong di per baiki ya itu aja terima kasih,seru sih tapi meng habiskan ruang maaf ya untuk semen tara aku kasih bintang dulu tolong di per baiki ya itu saja terima kasih,"['seru', 'sih', 'tapi', 'meng', 'habiskan', 'ruang', 'maaf', 'ya', 'untuk', 'semen', 'tara', 'aku', 'kasih', 'bintang', 'dulu', 'tolong', 'di', 'per', 'baiki', 'ya', 'itu', 'saja', 'terima', 'kasih']","['seru', 'sih', 'meng', 'habiskan', 'ruang', 'maaf', 'ya', 'semen', 'tara', 'kasih', 'bintang', 'tolong', 'baiki', 'ya', 'terima', 'kasih']",seru sih meng habis ruang maaf ya semen tara kasih bintang tolong baik ya terima kasih
2025-06-06 23:30:23,Pengguna Google,5,GANTI SISTEM GACHA ANGELA ANNUAL!,GANTI SISTEM GACHA ANGELA ANNUAL,ganti sistem gacha angela annual,ganti sistem gacha angela annual,"['ganti', 'sistem', 'gacha', 'angela', 'annual']","['ganti', 'sistem', 'gacha', 'angela', 'annual']",ganti sistem gacha angela annual
2025-06-06 23:29:17,Pengguna Google,5,sangat apik,sangat apik,sangat apik,sangat apik,"['sangat', 'apik']",['apik'],apik
2025-06-06 23:27:10,Pengguna Google,5,nah gitu dong,nah gitu dong,nah gitu dong,nah begitu dong,"['nah', 'begitu', 'dong']",[],
2025-06-06 23:27:08,Pengguna Google,4,moonton kenapa saya tidak bisa login hanya stuck dan berhenti di logo mobile legend saja dan tidak bisa masuk di gamenya udah saya unistal saya download lagi tapi tetap saja seperti itu.tolong solusinya moonton,moonton kenapa saya tidak bisa login hanya stuck dan berhenti di logo mobile legend saja dan tidak bisa masuk di gamenya udah saya unistal saya download lagi tapi tetap saja seperti itutolong solusinya moonton,moonton kenapa saya tidak bisa login hanya stuck dan berhenti di logo mobile legend saja dan tidak bisa masuk di gamenya udah saya unistal saya download lagi tapi tetap saja seperti itutolong solusinya moonton,moonton kenapa saya tidak bisa login hanya stuck dan berhenti di logo mobile legend saja dan tidak bisa masuk di gamenya sudah saya unistal saya download lagi tapi tetap saja seperti itutolong solusinya moonton,"['moonton', 'kenapa', 'saya', 'tidak', 'bisa', 'login', 'hanya', 'stuck', 'dan', 'berhenti', 'di', 'logo', 'mobile', 'legend', 'saja', 'dan', 'tidak', 'bisa', 'masuk', 'di', 'gamenya', 'sudah', 'saya', 'unistal', 'saya', 'download', 'lagi', 'tapi', 'tetap', 'saja', 'seperti', 'itutolong', 'solusinya', 'moonton']","['moonton', 'login', 'stuck', 'berhenti', 'logo', 'mobile', 'legend', 'masuk', 'gamenya', 'unistal', 'download', 'itutolong', 'solusinya', 'moonton']",moonton login stuck henti logo mobile legend masuk gamenya unistal download itutolong solusi moonton
2025-06-06 23:24:55,Pengguna Google,1,ml gak jelas aku di kasi dark sistem mu lu hu ml gak jelas,ml gak jelas aku di kasi dark sistem mu lu hu ml gak jelas,ml gak jelas aku di kasi dark sistem mu lu hu ml gak jelas,ml tidak jelas aku di kasih dark sistem mu kamu hu ml tidak jelas,"['ml', 'tidak', 'jelas', 'aku', 'di', 'kasih', 'dark', 'sistem', 'mu', 'kamu', 'hu', 'ml', 'tidak', 'jelas']","['ml', 'kasih', 'dark', 'sistem', 'mu', 'hu', 'ml']",ml kasih dark sistem mu hu ml
2025-06-06 23:23:34,Pengguna Google,5,Halo kak boleh main,Halo kak boleh main,halo kak boleh main,halo kak boleh main,"['halo', 'kak', 'boleh', 'main']","['halo', 'kak', 'main']",halo kak main
2025-06-06 23:21:57,Pengguna Google,5,ini game nya sangat bagus,ini game nya sangat bagus,ini game nya sangat bagus,ini game ya sangat bagus,"['ini', 'game', 'ya', 'sangat', 'bagus']","['game', 'ya', 'bagus']",game ya bagus
2025-06-06 23:21:14,Pengguna Google,5,"ILOVEUU MUNTUNN UDA NGEUBAH SISTEMNYAA JADI 5K FRAGMENT LG ANGELA, LOVEU MUNTUN MWAAA",ILOVEUU MUNTUNN UDA NGEUBAH SISTEMNYAA JADI K FRAGMENT LG ANGELA LOVEU MUNTUN MWAAA,iloveuu muntunn uda ngeubah sistemnyaa jadi k fragment lg angela loveu muntun mwaaa,iloveuu muntunn sudah ngeubah sistemnyaa jadi ke fragment lagi angela loveu muntun mwaaa,"['iloveuu', 'muntunn', 'sudah', 'ngeubah', 'sistemnyaa', 'jadi', 'ke', 'fragment', 'lagi', 'angela', 'loveu', 'muntun', 'mwaaa']","['iloveuu', 'muntunn', 'ngeubah', 'sistemnyaa', 'fragment', 'angela', 'loveu', 'muntun', 'mwaaa']",iloveuu muntunn ngeubah sistemnyaa fragment angela loveu muntun mwaaa
2025-06-06 23:20:31,Pengguna Google,1,"Kebanyak bug nyaa!! masa pas asik-asik main padahal jaringan bagus eh tiba-tiba nge lag, matcmaking nya juga ga seimbang,main solo legend ketemu musuh glory sedangkan tim spek epic,benerin dulu nih masalah sinyal! sama matcmaking nya!",Kebanyak bug nyaa masa pas asikasik main padahal jaringan bagus eh tibatiba nge lag matcmaking nya juga ga seimbangmain solo legend ketemu musuh glory sedangkan tim spek epicbenerin dulu nih masalah sinyal sama matcmaking nya,kebanyak bug nyaa masa pas asikasik main padahal jaringan bagus eh tibatiba nge lag matcmaking nya juga ga seimbangmain solo legend ketemu musuh glory sedangkan tim spek epicbenerin dulu nih masalah sinyal sama matcmaking nya,kebanyak bug nya masa pas asikasik main padahal jaringan bagus eh tibatiba nge lag matcmaking ya juga tidak seimbangmain solo legend ketemu musuh glory sedangkan tim spek epicbenerin dulu nih masalah sinyal sama matcmaking ya,"['kebanyak', 'bug', 'nya', 'masa', 'pas', 'asikasik', 'main', 'padahal', 'jaringan', 'bagus', 'eh', 'tibatiba', 'nge', 'lag', 'matcmaking', 'ya', 'juga', 'tidak', 'seimbangmain', 'solo', 'legend', 'ketemu', 'musuh', 'glory', 'sedangkan', 'tim', 'spek', 'epicbenerin', 'dulu', 'nih', 'masalah', 'sinyal', 'sama', 'matcmaking', 'ya']","['kebanyak', 'bug', 'nya', 'pas', 'asikasik', 'main', 'jaringan', 'bagus', 'eh', 'tibatiba', 'nge', 'lag', 'matcmaking', 'ya', 'seimbangmain', 'solo', 'legend', 'ketemu', 'musuh', 'glory', 'tim', 'spek', 'epicbenerin', 'nih', 'sinyal', 'matcmaking', 'ya']",banyak bug nya pas asikasik main jaring bagus eh tibatiba nge lag matcmaking ya seimbangmain solo legend ketemu musuh glory tim spek epicbenerin nih sinyal matcmaking ya
2025-06-06 23:19:54,Pengguna Google,1,"sengaja kau bikin ngelag hah, jaringan bagus hp juga bagus tapi ngelag, sengaja kan kau",sengaja kau bikin ngelag hah jaringan bagus hp juga bagus tapi ngelag sengaja kan kau,sengaja kau bikin ngelag hah jaringan bagus hp juga bagus tapi ngelag sengaja kan kau,sengaja kau bikin ngelag hah jaringan bagus hp juga bagus tapi ngelag sengaja kan kau,"['sengaja', 'kau', 'bikin', 'ngelag', 'hah', 'jaringan', 'bagus', 'hp', 'juga', 'bagus', 'tapi', 'ngelag', 'sengaja', 'kan', 'kau']","['sengaja', 'kau', 'bikin', 'ngelag', 'hah', 'jaringan', 'bagus', 'hp', 'bagus', 'ngelag', 'sengaja', 'kau']",sengaja kau bikin ngelag hah jaring bagus hp bagus ngelag sengaja kau
2025-06-06 23:17:36,Pengguna Google,1,"moonton kalau ngasih team yg ngotak dikit napa gw main ls 20 cok , ketemu player miya feedlah,afk lah,mid brawl,jungle indomaret,exp kalah sama zilong dll gitu aja mulu",moonton kalau ngasih team yg ngotak dikit napa gw main ls  cok  ketemu player miya feedlahafk lahmid brawljungle indomaretexp kalah sama zilong dll gitu aja mulu,moonton kalau ngasih team yg ngotak dikit napa gw main ls  cok  ketemu player miya feedlahafk lahmid brawljungle indomaretexp kalah sama zilong dll gitu aja mulu,moonton kalau mengasih team yang ngotak dikit kenapa gue main ls cok ketemu player miya feedlahafk lahmid brawljungle indomaretexp kalah sama zilong dll begitu saja mulu,"['moonton', 'kalau', 'mengasih', 'team', 'yang', 'ngotak', 'dikit', 'kenapa', 'gue', 'main', 'ls', 'cok', 'ketemu', 'player', 'miya', 'feedlahafk', 'lahmid', 'brawljungle', 'indomaretexp', 'kalah', 'sama', 'zilong', 'dll', 'begitu', 'saja', 'mulu']","['moonton', 'mengasih', 'team', 'ngotak', 'dikit', 'gue', 'main', 'ls', 'cok', 'ketemu', 'player', 'miya', 'feedlahafk', 'lahmid', 'brawljungle', 'indomaretexp', 'kalah', 'zilong', 'dll', 'mulu']",moonton asih team ngotak dikit gue main ls cok ketemu player miya feedlahafk lahmid brawljungle indomaretexp kalah zilong dll mulu
2025-06-06 23:17:29,Pengguna Google,5,🅑🅐🅖🅤🅢,,,,[],[],
2025-06-06 23:10:49,Pengguna Google,1,Siap siap di Blokir bro,Siap siap di Blokir bro,siap siap di blokir bro,siap siap di blokir bro,"['siap', 'siap', 'di', 'blokir', 'bro']","['blokir', 'bro']",blokir bro
2025-06-06 23:10:14,Pengguna Google,1,game rusak mending hok,game rusak mending hok,game rusak mending hok,game rusak mending hok,"['game', 'rusak', 'mending', 'hok']","['game', 'rusak', 'mending', 'hok']",game rusak mending hok
2025-06-06 23:09:35,Pengguna Google,5,ini bagusss betttt dah,ini bagusss betttt dah,ini bagusss betttt dah,ini bagus betttt sudah,"['ini', 'bagus', 'betttt', 'sudah']","['bagus', 'betttt']",bagus betttt
2025-06-06 23:09:07,Pengguna Google,1,GAME TOLOL,GAME TOLOL,game tolol,game tolol,"['game', 'tolol']","['game', 'tolol']",game tolol
2025-06-06 23:08:54,Pengguna Google,5,"gajadi kikir, wopyu muntun aku sangat berterimakasih skin angela nya gajadi sistem gacha 🙇‍♀️🙌❤",gajadi kikir wopyu muntun aku sangat berterimakasih skin angela nya gajadi sistem gacha ,gajadi kikir wopyu muntun aku sangat berterimakasih skin angela nya gajadi sistem gacha ,gajadi kikir wopyu muntun aku sangat berterimakasih skin angela ya gajadi sistem gacha,"['gajadi', 'kikir', 'wopyu', 'muntun', 'aku', 'sangat', 'berterimakasih', 'skin', 'angela', 'ya', 'gajadi', 'sistem', 'gacha']","['gajadi', 'kikir', 'wopyu', 'muntun', 'berterimakasih', 'skin', 'angela', 'ya', 'gajadi', 'sistem', 'gacha']",gajadi kikir wopyu muntun berterimakasih skin angela ya gajadi sistem gacha
2025-06-06 23:08:41,Pengguna Google,1,"game aneh, game rusak, game pelit",game aneh game rusak game pelit,game aneh game rusak game pelit,game aneh game rusak game pelit,"['game', 'aneh', 'game', 'rusak', 'game', 'pelit']","['game', 'aneh', 'game', 'rusak', 'game', 'pelit']",game aneh game rusak game pelit
2025-06-06 23:08:32,Pengguna Google,5,"trimaksih monton sudahhh mendengarkan kami, Angela anual gajadi spinn yeyyy",trimaksih monton sudahhh mendengarkan kami Angela anual gajadi spinn yeyyy,trimaksih monton sudahhh mendengarkan kami angela anual gajadi spinn yeyyy,trimaksih monton sudahhh mendengarkan kami angela anual gajadi spinn yeyyy,"['trimaksih', 'monton', 'sudahhh', 'mendengarkan', 'kami', 'angela', 'anual', 'gajadi', 'spinn', 'yeyyy']","['trimaksih', 'monton', 'sudahhh', 'mendengarkan', 'angela', 'anual', 'gajadi', 'spinn', 'yeyyy']",trimaksih monton sudahhh dengar angela anual gajadi spinn yeyyy
2025-06-06 23:05:33,Pengguna Google,5,mks angela ny.,mks angela ny,mks angela ny,mks angela nya,"['mks', 'angela', 'nya']","['mks', 'angela', 'nya']",mks angela nya
2025-06-06 23:04:43,Pengguna Google,1,"ngasih tim yang seimbang lah masa tim niat trol disuruh lawan musuh yang niat push kan pea, kalo pikirin nih player solo, PT publik juga ampas bener, udah player toxic gkjls, intinya kalo kasih tim/bagi tim yang niat bukan nya berat sebelah ml anj",ngasih tim yang seimbang lah masa tim niat trol disuruh lawan musuh yang niat push kan pea kalo pikirin nih player solo PT publik juga ampas bener udah player toxic gkjls intinya kalo kasih timbagi tim yang niat bukan nya berat sebelah ml anj,ngasih tim yang seimbang lah masa tim niat trol disuruh lawan musuh yang niat push kan pea kalo pikirin nih player solo pt publik juga ampas bener udah player toxic gkjls intinya kalo kasih timbagi tim yang niat bukan nya berat sebelah ml anj,mengasih tim yang seimbang lah masa tim niat trol disuruh lawan musuh yang niat push kan pea kalau pikirin nih player solo pt publik juga ampas benar sudah player toxic gkjls intinya kalau kasih timbagi tim yang niat bukan ya berat sebelah ml anjing,"['mengasih', 'tim', 'yang', 'seimbang', 'lah', 'masa', 'tim', 'niat', 'trol', 'disuruh', 'lawan', 'musuh', 'yang', 'niat', 'push', 'kan', 'pea', 'kalau', 'pikirin', 'nih', 'player', 'solo', 'pt', 'publik', 'juga', 'ampas', 'benar', 'sudah', 'player', 'toxic', 'gkjls', 'intinya', 'kalau', 'kasih', 'timbagi', 'tim', 'yang', 'niat', 'bukan', 'ya', 'berat', 'sebelah', 'ml', 'anjing']","['mengasih', 'tim', 'seimbang', 'tim', 'niat', 'trol', 'disuruh', 'lawan', 'musuh', 'niat', 'push', 'pea', 'pikirin', 'nih', 'player', 'solo', 'pt', 'publik', 'ampas', 'player', 'toxic', 'gkjls', 'intinya', 'kasih', 'timbagi', 'tim', 'niat', 'ya', 'berat', 'sebelah', 'ml', 'anjing']",asih tim imbang tim niat trol suruh lawan musuh niat push pea pikirin nih player solo pt publik ampas player toxic gkjls inti kasih timbagi tim niat ya berat belah ml anjing
2025-06-06 23:04:26,Pengguna Google,1,matchmaking tidak imbang,matchmaking tidak imbang,matchmaking tidak imbang,matchmaking tidak imbang,"['matchmaking', 'tidak', 'imbang']","['matchmaking', 'imbang']",matchmaking imbang
2025-06-06 23:02:06,Pengguna Google,1,smpe angela annual di bandrol 5k fragment sl dpt b5,smpe angela annual di bandrol k fragment sl dpt b,smpe angela annual di bandrol k fragment sl dpt b,sampai angela annual di bandrol ke fragment sl dapat b,"['sampai', 'angela', 'annual', 'di', 'bandrol', 'ke', 'fragment', 'sl', 'dapat', 'b']","['angela', 'annual', 'bandrol', 'fragment', 'sl', 'b']",angela annual bandrol fragment sl b
2025-06-06 23:00:43,Pengguna Google,5,aku kasih bintang 5 lagi kalo angela bener bener harga normal cmiw,aku kasih bintang  lagi kalo angela bener bener harga normal cmiw,aku kasih bintang  lagi kalo angela bener bener harga normal cmiw,aku kasih bintang lagi kalau angela benar benar harga normal cmiw,"['aku', 'kasih', 'bintang', 'lagi', 'kalau', 'angela', 'benar', 'benar', 'harga', 'normal', 'cmiw']","['kasih', 'bintang', 'angela', 'harga', 'normal', 'cmiw']",kasih bintang angela harga normal cmiw
2025-06-06 22:59:54,Pengguna Google,5,GAJADI KIKIR. MAKASI MUNTUN ANGELA NYAA<333,GAJADI KIKIR MAKASI MUNTUN ANGELA NYAA,gajadi kikir makasi muntun angela nyaa,gajadi kikir muntun angela nya,"['gajadi', 'kikir', 'muntun', 'angela', 'nya']","['gajadi', 'kikir', 'muntun', 'angela', 'nya']",gajadi kikir muntun angela nya
2025-06-06 22:59:33,Pengguna Google,1,GUA TIAP HARI NGEREPORT SOAL JELEKNYA MATCHMAKING TAPI KAYA GA DITANGGEPIN. KALIAN BUDEK ATAU GA BISA BACA. TIAP HARI DAPET TIM BOCAH SEMUA.,GUA TIAP HARI NGEREPORT SOAL JELEKNYA MATCHMAKING TAPI KAYA GA DITANGGEPIN KALIAN BUDEK ATAU GA BISA BACA TIAP HARI DAPET TIM BOCAH SEMUA,gua tiap hari ngereport soal jeleknya matchmaking tapi kaya ga ditanggepin kalian budek atau ga bisa baca tiap hari dapet tim bocah semua,gua tiap hari ngereport soal jeleknya matchmaking tapi kayak tidak ditanggepin kalian budek atau tidak bisa baca tiap hari dapat tim bocah semua,"['gua', 'tiap', 'hari', 'ngereport', 'soal', 'jeleknya', 'matchmaking', 'tapi', 'kayak', 'tidak', 'ditanggepin', 'kalian', 'budek', 'atau', 'tidak', 'bisa', 'baca', 'tiap', 'hari', 'dapat', 'tim', 'bocah', 'semua']","['gua', 'ngereport', 'jeleknya', 'matchmaking', 'kayak', 'ditanggepin', 'budek', 'baca', 'tim', 'bocah']",gua ngereport jelek matchmaking kayak ditanggepin budek baca tim bocah
2025-06-06 22:58:00,Pengguna Google,1,hapus ml dah ngak jelas,hapus ml dah ngak jelas,hapus ml dah ngak jelas,hapus ml sudah tidak jelas,"['hapus', 'ml', 'sudah', 'tidak', 'jelas']","['hapus', 'ml']",hapus ml
2025-06-06 22:56:06,Pengguna Google,5,"makasi muntun sayang, ni ku kembaliin bintangnya",makasi muntun sayang ni ku kembaliin bintangnya,makasi muntun sayang ni ku kembaliin bintangnya,muntun sayang nih ku kembaliin bintangnya,"['muntun', 'sayang', 'nih', 'ku', 'kembaliin', 'bintangnya']","['muntun', 'sayang', 'nih', 'ku', 'kembaliin', 'bintangnya']",muntun sayang nih ku kembaliin bintang
2025-06-06 22:48:13,Pengguna Google,5,game laknat matchmaking ga seimbang,game laknat matchmaking ga seimbang,game laknat matchmaking ga seimbang,game laknat matchmaking tidak seimbang,"['game', 'laknat', 'matchmaking', 'tidak', 'seimbang']","['game', 'laknat', 'matchmaking', 'seimbang']",game laknat matchmaking imbang
2025-06-06 22:44:21,Pengguna Google,1,game ini bodoh dan tolol banyak dark system yg bodoh dapat memicu sakit jiwa para player gem yg gila akun saya sudah kalah 15x berturut-turut,game ini bodoh dan tolol banyak dark system yg bodoh dapat memicu sakit jiwa para player gem yg gila akun saya sudah kalah x berturutturut,game ini bodoh dan tolol banyak dark system yg bodoh dapat memicu sakit jiwa para player gem yg gila akun saya sudah kalah x berturutturut,game ini bodoh dan tolol banyak dark system yang bodoh dapat memicu sakit jiwa para player gem yang gila akun saya sudah kalah kali berturutturut,"['game', 'ini', 'bodoh', 'dan', 'tolol', 'banyak', 'dark', 'system', 'yang', 'bodoh', 'dapat', 'memicu', 'sakit', 'jiwa', 'para', 'player', 'gem', 'yang', 'gila', 'akun', 'saya', 'sudah', 'kalah', 'kali', 'berturutturut']","['game', 'bodoh', 'tolol', 'dark', 'system', 'bodoh', 'memicu', 'sakit', 'jiwa', 'player', 'gem', 'gila', 'akun', 'kalah', 'kali', 'berturutturut']",game bodoh tolol dark system bodoh picu sakit jiwa player gem gila akun kalah kali berturutturut
